Date,Text,Hashtag
2021-02-01,"['ขนาด', 'อะ', ' ', 'หรอ', ' ']",['#แต้วณฐพร']
2021-02-01,"['ดารา', 'ไทย', 'บางคน', 'แม่', 'ง', 'หี', ' ', 'สมอง', ' ']",['#แต้วณฐพร']
2021-02-01,"['เสื้อ', 'ร้าน', 'เฟิร์ส', ' ', 'สี', 'อะ', 'โว', 'คา', 'โด้น๊า', ' ', 'ใส่', 'ย', 'รูป', 'คาเฟ่', 'น่ารัก', 'อ่ะ', '              ']","['#MusicBNK48', '#PunBNK48', '#นิกกี้ก้อย', '#แต้วณฐพร', '#คาเฟ่เชียงใหม่', '#คาเฟ่กรุงเทพ', '#เสื้อผ้าสไตล์เกาหลี', '#HowtoPerfect', '#mejimill', '#18ตุลาไปอนุเสาวรีย์', '#ขายของออนไลน์', '#มุกดานรินทร์รักษ์']"
2021-02-01,"['อย่า', 'ปล่อย', 'หลุดมือ', ' ', 'โป', 'รดี', 'แบบนี้', ' ', '♡', 'สนใจ', 'ทัก', 'เด', 'ม', 'ค่า', '             ']","['#FebruaryWish', '#แหวนเงิน', '#ตลาดนัดบังทัน', '#แหวนเกาหลี', '#แต้วณฐพร', '#silver', '#flashsale', '#Campaign', '#ตลาดนัดstraykids', '#พร้อมส่ง', '#พร้อมส่งJewel']"
2021-02-01,"['ในที่สุด', ' ', 'ยิ้ม', 'อ่อน', ' ']",['#แต้วณฐพร']
2021-02-02,[' '],"['#แต้วณฐพร', '#กพ64']"
2021-02-02,"['ปลอดภัย', 'ดีใจ', 'พี่', 'แต้ว', ' ', 'หลังจากนี้', 'ขอให้', 'ใช้ชีวิต', 'มีสติ', ' ', 'ทำ', 'ดี', ' ', 'ไม่งั้น', 'ทำ', 'ที่จะ', 'ตั้งใจ', 'ตั้งใจ', ' ', 'ย้อน', 'กลับมา', 'ทำร้าย', 'ตัวเรา', ' ', 'กำลังใจ', ' ', '️️', '  ']",['#แต้วณฐพร']
2021-02-02,"['ปี', 'ชง', ' ', '555555', ' ', 'สมควร', 'ทำ', 'รอบคอบ', 'น', ' ', 'ความชอบ', 'เเต้ว', 'ชอบ', ' ', 'ตอนนี้', 'แทบจะ', 'ชอบ', 'ย', ' ', 'เกลียด', ' ']",['#แต้วณฐพร']
2021-02-02,"[' ', 'โปร', 'ลด', 'ค่า', 'าา', ' ', 'Anua', ' ', 'ampoule', ' ', '30', 'ml', '   ', 'เรื่อง', 'ผด', ' ', 'ผื่น', ' ', 'รอย', 'แดง', ' ', 'รูขุมขน', ' ', 'อักเสบ', 'ผิว', 'น้อง', 'เอาอยู่', '  ', 'ลดเหลือ', '510', '  ', 'ค่า', ' ', '35', ' ', 'แฟลช', '           ']","['#โปรวาเลนไทน์', '#ampoule', '#Anua', '#สกินเเคร์เกาหลี', '#โทนเนอร์พี่จุน', '#สกินแคร์เกาหลี', '#anuaampoule', '#ripไอดอ', '#ใช้จริงรีวิวจริง', '#ดีเจมะตูม', '#แต้วณฐพร']"
2021-02-02,"['“', 'ผู้จัดการ', 'แต้ว', '”', ' ', 'รีวิว', 'หายป่วย', '\xa0“', ' ', '”', ' ', 'กระสือ', ' ', 'ไม่ต้อง', 'รังเกียจ', 'ขนาด', ' ']","['#โควิด19', '#แต้วณฐพร']"
2021-02-02,"['MEDIMASK', ' ', ' ', '8', ' ', 'กล่อง', ' ', 'กล่อง', ' ', '100', ' ', 'บาท', ' ', 'ค่า', ' ', '3050', '        ']","['#โควิดวันนี้', '#หน้ากากอนามัยทางการแพทย์', '#หน้ากากอนามัยพร้อมส่ง', '#COVID19', '#แต้วณฐพร', '#ดีเจมะตูม', '#โควิท19']"
2021-02-02,"[' ', 'How', ' ', ' ', ' ', 'Can', ' ', ' ', 'explain', '   ']","['#แต้วณฐพร', '#arch']"
2021-02-02,"['กระเป๋า', 'น้อง', 'ไข่', 'ราคา', ' ', '300', ' ', 'บาท', '  ', ' ', '5', ' ', 'สี', ' ', 'สนใจ', 'ทัก', ' ', 'Line', '          ']","['#ส่งฟรีems', '#รับวอลเลต', '#BNK48Market', '#หวังอี้ป๋อ', '#ไบร์ทวิน', '#สาวออฟฟิศ2000ปี', '#ลิซ่า', '#CherprangBNK48', '#แต้วณฐพร']"
2021-02-02,"['  ', 'ขาย', 'เหมือนเดิม', 'ค่า', 'าาา', ' ', '4', 'ชิ้น', '100', ' ', 'สั่ง', ' ', 'แม่ค้า', 'ตอบ', 'ดดดด', '           ']","['#พร้อมส่ง', '#น้ําหอมเทสเตอร์', '#แต้วณฐพร', '#โควิด19', '#ดีเจมะตูม', '#รับตัวแทนจําหน่ายฟรี', '#ปทุมธานี', '#ลําลูกกา', '#น้ําหอมแบ่งขาย', '#น้ําหอม', '#เสื้อผ้าแฟชั่น', '#ไว้ขายของห้ามรีวิวโว้ยย']"
2021-02-02,"['โชว์', '  ', 'แต้ว', ' ', 'ณฐพร', ' ', 'กักตัว', ' ', '14', ' ', ' ', 'เน็ต', ' ', 'ชะล่าใจ', '  ']","['#แต้วณฐพร', '#แต้ว', '#โควิด19']"
2021-02-02,"['ดีใจ', 'พี่', 'แต้ว', 'น้า', ' ', 'ปลอดภัย', 'เจ้า', 'โควิด', 'วว', ' ']",['#แต้วณฐพร']
